,Suburb/Town Name,lat,lng,Closest Hospital,Closest Cinema,Distance to CBD,Number of hospitals,Number of cinemas
337,Brookville,-37.35185,147.66911,28.89515462,53.04765811,243.956392,0,0
338,Broomfield,-37.38471,143.90859,18.63191982,20.02755847,104.294658,0,0
339,Broughton,-36.15151,141.32889,35.59593206,100.1019281,371.7913466,0,0
340,Brown Hill,-37.54722,143.90699,5.352141473,4.571323355,97.43044566,0,0
341,Browns Plains,-36.03802,146.61914,25.65588203,43.8753024,246.2008583,0,0
342,Bruarong,-36.42053,146.86774,12.42498926,35.0453902,229.1175255,0,0
343,Brucknell,-38.45585,142.89663,7.730446329,37.06076793,194.3077521,0,0
344,Brunswick,-37.76678,144.96276,1.413044115,3.327849302,5.068969464,1,0
345,Brunswick West,-37.76448,144.94029,1.46607406,3.985900133,5.662100417,0,0
346,Bruthen,-37.70768,147.86185,26.2177631,22.0693042,255.1593907,0,0
347,Buangor,-37.36941,143.16449,20.44861429,61.7228831,165.8736588,0,0
348,Buchan,-37.42351,148.16582,40.69839142,52.52503281,285.4443996,0,0
349,Buchan South,-37.54706,148.10292,36.28476422,37.79883716,277.9520174,0,0
350,Buckland,-36.85632,146.88705,36.37551209,15.87076807,200.6477002,0,0
351,Buckley,-38.21915,144.0916,9.649170867,20.08927067,88.67225913,0,0
352,Buckley Swamp,-37.85651,142.08857,14.27366935,13.89411042,252.4012725,0,0
353,Buckrabanyule,-36.26592,143.53395,24.38408616,16.56177967,213.6276887,0,0
354,Budgeree,-38.4194,146.36526,23.14743835,21.04271027,140.077781,0,0
355,Budgerum East,-35.77117,143.65256,24.56200105,48.55761231,255.1699825,0,0
356,Buffalo,-38.67656,146.02079,16.21179783,23.37673243,133.3408925,0,0
357,Buffalo River,-36.65501,146.64824,13.23366275,29.03364298,197.0764352,0,0
358,Bulart,-37.58452,141.91117,19.37843804,20.17977521,269.6166092,0,0
359,Buldah,-37.2384,149.12433,77.6910093,122.2310152,372.5182972,0,0
360,Bulga,-35.30452,143.35101,19.0402107,19.23724865,313.787896,0,0
361,Bulgana,-37.13624,142.99497,16.82161819,66.73835828,189.177882,0,0
362,Bulla,-37.62971,144.79817,8.254800087,7.943352894,24.91321146,0,0
363,Bullaharre,-38.34919,143.14633,6.406806427,38.31335095,169.7726261,0,0
364,Bullarook,-37.51128,144.00465,14.76839403,14.04626506,90.69408843,0,0
365,Bullarto,-37.38981,144.22063,8.830452396,37.2065408,80.47189756,0,0
366,Bullarto South,-37.42404,144.22113,11.71944716,35.45272727,78.26130292,0,0
367,Bulleen,-37.76699,145.08593,2.488475884,4.047528569,11.98566027,0,0
368,Bullengarook,-37.48064,144.50411,22.78795401,22.53609516,54.65593374,0,0
369,Bullioh,-36.17568,147.35928,16.33556872,70.84622084,280.0550747,0,0
370,Bullumwaal,-37.6421,147.59112,21.07892538,20.90809924,231.9729532,0,0
371,Buln Buln,-38.0927,145.9557,7.797967304,8.00860873,92.51781536,0,0
372,Buln Buln East,-38.07208,146.00995,7.375866758,12.16195195,96.30952738,0,0
373,Bumberrah,-37.79244,147.83184,20.14906587,17.06747194,252.1211272,0,0
374,Bunbartha,-36.25028,145.32434,14.40915373,16.01102791,176.6448905,0,0
375,Bundalaguah,-38.02433,147.02189,10.70791696,9.925319168,182.2028917,0,0
376,Bundalong,-36.05119,146.13165,12.07498853,37.87327581,221.704455,0,0
377,Bundalong South,-36.10254,146.17396,18.12240846,31.06424951,218.4884064,0,0
378,Bunding,-37.5381,144.17123,8.202067999,27.7403667,76.0001822,0,0
379,Bundoora,-37.70282,145.06449,0.679553203,3.305974463,15.14017509,4,0
380,Bung Bong,-37.09383,143.58988,14.22584412,14.1835584,145.1113505,0,0
381,Bungador,-38.42534,143.32183,23.78130172,24.76367783,158.862339,0,0
382,Bungal,-37.70373,144.12955,14.16494879,28.76016855,74.18951706,0,0
383,Bungalally,-36.79724,142.2545,10.25907808,10.25516644,264.741058,0,0
384,Bungaree,-37.56102,144.00124,13.5348853,12.64300925,89.0594358,0,0
385,Bungeet,-36.28166,146.05788,24.00566128,25.29751621,196.0211657,0,0
386,Bungeet West,-36.34758,146.00441,23.11855095,28.78381467,187.283965,0,0
387,Bungil,-36.08417,147.40241,24.37081248,81.6129564,289.7217145,0,0
388,Bunguluke,-36.0499,143.36943,32.90092484,24.37549515,241.7546133,0,0
389,Buninyong,-37.64824,143.90146,11.02970029,10.51202226,95.05417058,0,0
390,Bunkers Hill,-37.57454,143.74511,8.540841721,5.647381371,110.3055933,0,0
391,Bunyip,-38.10205,145.7225,19.6108888,19.40353865,74.03247089,0,0
392,Bunyip North,-38.06247,145.72551,20.48378373,21.0999704,72.4866525,0,0
393,Buragwonduc,-37.48596,146.75978,54.56781818,74.07109849,162.3645076,0,0
394,Burkes Bridge,-35.83637,144.33664,11.73430104,49.42289715,226.6641911,0,0
395,Burkes Flat,-36.64085,143.55993,28.16596314,45.48880024,179.9508418,0,0
396,Burnbank,-37.22946,143.59483,24.13132847,23.84817934,136.9047762,0,0
397,Burnewang,-36.47142,144.65378,12.38977897,38.90485352,151.5914005,0,0
398,Burnley,-37.82978,145.01726,1.524674635,1.832974124,5.209012732,0,0
399,Burnside,-37.75021,144.75245,2.473778439,6.056564566,19.68713224,0,0
400,Burnside Heights,-37.73299,144.7559,2.409269795,4.16276785,20.166967,0,0
401,Burramboot,-36.53115,144.83399,22.04727642,45.24648046,142.9167065,0,0
402,Burramine,-36.01121,145.88305,11.10719846,55.03093091,216.3627641,0,0
403,Burramine South,-36.07,145.86368,14.3850581,52.08804559,209.6503288,0,0
404,Burrowye,-36.02441,147.5291,37.50879999,93.16484376,302.6294714,0,0
405,Burrumbeet,-37.49644,143.61683,19.63053308,19.71949574,123.5375828,0,0
406,Burwood,-37.84873,145.11361,1.943852739,1.714684876,13.89822598,1,0
407,Burwood East,-37.85371,145.15035,1.208740112,1.602713066,17.15077252,0,1
408,Bushfield,-38.32505,142.51996,6.329706375,7.280643459,221.2579665,0,0
409,Bushy Park,-37.85878,147.0201,24.48975354,27.91460771,180.7919309,0,0
410,Butchers Ridge,-37.26211,148.26061,52.13965191,72.17538403,297.1784973,0,0
411,Buxton,-37.43511,145.71384,26.79427007,50.72886891,78.36856947,0,0
412,Byaduk,-37.94569,141.9821,23.6635197,22.92511301,261.964012,0,0
413,Byaduk North,-37.86335,141.98925,14.5846443,13.81673802,261.1242134,0,0
414,Byawatha,-36.28869,146.47271,15.83953485,15.01981224,216.0344784,0,0
415,Bylands,-37.35059,144.93544,5.730729238,31.38788836,51.40109901,0,0
416,Byrneside,-36.40926,145.15912,14.81978076,21.93501012,156.9920102,0,0
417,Cabarita,-34.20465,142.08651,5.866100782,184.5023418,477.2576916,0,0
418,Cabbage Tree,-37.46025,143.89818,10.69202626,11.67630656,101.5444862,0,0
419,Cabbage Tree Creek,-37.65679,148.71305,22.34801385,67.67795908,330.2763663,0,0
420,Cadello,-37.3059,144.51731,33.0650986,35.61882454,68.62512731,0,0
421,Cairnlea,-37.75868,144.79054,1.897532505,4.423738709,16.22391933,0,0
422,Calder Park,-37.67625,144.75978,7.733122067,2.844074207,23.36394456,0,0
423,Caldermeade,-38.24804,145.54154,7.26469368,32.93740212,70.15416383,0,0
424,California Gully,-36.7286,144.26003,2.979368613,1.491344159,135.5828487,0,0
425,Calivil,-36.25071,144.08594,35.68772025,53.93379367,190.2706391,0,0
426,Callawadda,-36.82227,142.79949,26.41731725,54.61908733,220.6683751,0,0
427,Callignee,-38.31895,146.57883,14.56268257,14.42431427,152.3214129,0,0
428,Callignee North,-38.30119,146.63621,17.05020904,14.72409542,156.3184444,0,0
429,Callignee South,-38.37952,146.60648,20.70884097,21.55462011,157.0976056,0,0
430,Calrossie,-38.49992,146.66945,6.399947325,35.96932084,167.7094526,0,0
431,Calulu,-37.78863,147.50516,10.18318349,11.66093033,223.4341803,0,0
432,Cambarville,-37.62555,145.97585,39.42552732,59.78294109,91.54497478,0,0
433,Camberwell,-37.83564,145.07585,1.812054089,1.87410019,10.31166902,1,0
434,Cambrian Hill,-37.63708,143.81909,8.955453707,5.170596626,102.4090492,0,0
435,Campbellfield,-37.66639,144.95619,4.372916673,3.525137002,16.24021556,0,0
436,Campbells Bridge,-36.92694,142.80641,14.8962529,58.79547298,214.4376163,0,0
437,Campbells Creek,-37.10975,144.21159,6.169521854,38.88732584,102.4350864,0,0
438,Campbells Forest,-36.61833,144.11608,20.57587362,16.31466768,152.4512217,0,0
439,Campbelltown,-37.20617,143.94716,22.82810878,25.42919983,112.0688591,0,0
440,Camperdown,-38.227,143.15452,1.85250007,39.75727894,164.9241695,1,0
441,Canadian,-37.58407,143.88309,4.274605147,3.460693466,98.27742249,0,0
442,Caniambo,-36.47079,145.59965,20.93071904,20.39264117,159.5168577,0,0
443,Cann River,-37.59016,149.16309,62.65511877,107.5442097,370.3810228,0,0
444,Cannie,-35.75428,143.51274,36.77310989,46.10737018,262.7344331,0,0
445,Cannons Creek,-38.20762,145.31025,10.80723349,14.07680866,53.49218044,0,0
446,Cannum,-36.25894,142.24578,12.2244969,50.93740061,296.5812937,0,0
447,Canterbury,-37.8243,145.07312,1.317432,1.38154476,9.832533496,1,0
448,Cape Bridgewater,-38.32987,141.41819,16.35880503,84.19673808,315.5054944,0,0
449,Cape Clear,-37.77818,143.61999,31.4173384,26.36738939,117.9965883,0,0
450,Cape Conran,-37.78909,148.7308,25.25435885,65.35537345,331.0976485,0,0
451,Cape Otway,-38.77934,143.55584,48.77026537,10.25703615,163.1647561,0,0
452,Cape Paterson,-38.65575,145.61755,6.211030033,34.76019687,109.8675491,0,0
453,Cape Schanck,-38.46869,144.90252,11.8690057,12.49695514,73.16652641,0,0
454,Cape Woolamai,-38.54364,145.3431,21.92117578,38.4183484,87.86592873,0,0
455,Capels Crossing,-35.61407,143.91279,12.24387863,44.16985844,261.7209233,0,0
456,Carag Carag,-36.46264,144.89092,20.35029749,39.11018415,150.2154428,0,0
457,Caralulup,-37.20099,143.64463,19.23139988,18.91606763,134.6421753,0,0
458,Caramut,-37.95347,142.50342,46.56238655,47.81719117,216.3525919,0,0
459,Carapooee,-36.71179,143.33819,13.99482124,49.30067206,188.7588493,0,0
460,Carapooee West,-36.71655,143.24361,11.90369495,50.70708827,194.8712889,0,0
461,Carapook,-37.51444,141.54336,15.75297739,49.36927425,302.7390859,0,0
462,Carboor,-36.64636,146.55528,18.50222725,37.29474322,191.5752698,0,0
463,Cardigan,-37.53696,143.74391,7.799680614,8.16142937,111.5088703,0,0
464,Cardigan Village,-37.51779,143.71655,10.52023496,11.36370033,114.4315373,0,0
465,Cardinia,-38.14365,145.41781,8.598826435,17.14767654,54.32891207,0,0
466,Cardross,-34.30661,142.12585,13.6626016,174.154876,465.7357068,0,0
467,Cargerie,-37.8039,143.95109,28.7243123,26.8377991,88.83273667,0,0
468,Carina,-35.21787,141.09048,112.2475199,194.2205532,450.4209384,0,0
469,Caringal,-37.94669,146.34525,30.58583726,32.21545838,122.2992477,0,0
470,Carisbrook,-37.03242,143.85737,10.68334074,10.62878504,130.5376208,0,0
471,Carlisle River,-38.56834,143.42479,28.74892407,28.7463083,158.4874631,0,0
472,Carlsruhe,-37.29092,144.51544,33.12299844,37.13519196,70.09322397,0,0
473,Carlton North,-37.78564,144.96843,1.571533506,1.374179461,3.021486381,1,0
474,Carlyle,-35.99656,146.48483,38.5528499,42.19722824,243.0874906,0,0
475,Carnegie,-37.89376,145.05608,2.345583479,2.659045379,12.24114088,0,0
476,Carngham,-37.55985,143.58847,21.59197891,19.44197713,124.1008536,0,0
477,Caroline Springs,-37.73137,144.73717,3.977614498,4.926381618,21.73339609,0,0
478,Carpendeit,-38.39186,143.24658,16.26774067,30.05916026,163.3600062,0,0
479,Carrajung,-38.37539,146.675,20.20207604,23.49816508,162.4332089,0,0
480,Carrajung Lower,-38.38985,146.7309,19.14644207,27.56190998,167.5528187,0,0
481,Carranballac,-37.68427,143.17373,33.6522287,56.55741289,157.8889442,0,0
482,Carron,-36.28131,142.75048,33.20288009,53.69448775,259.8175924,0,0
483,Carrum,-38.07708,145.128,7.657352777,7.12531417,32.82956684,0,0
484,Carrum Downs,-38.09708,145.17456,6.299071824,6.009624166,36.72783647,0,0
485,Carwarp,-34.52588,142.13392,37.93814322,158.3587176,444.9181124,0,0
486,Cashmore,-38.30789,141.49869,10.00162193,77.95684823,308.1795229,0,0
487,Cassilis,-37.20668,147.60483,12.05858758,69.09863495,242.6186851,0,0
488,Castella,-37.5185,145.42929,16.7644978,28.87327368,52.51678252,0,0
489,Casterton,-37.60028,141.33447,5.219368651,62.75349837,319.9909454,1,0
490,Castle Creek,-36.18338,146.82711,6.679913696,48.77469675,245.4232361,0,0
491,Castle Donnington,-35.42118,143.57546,9.135354428,9.021093006,293.2716579,0,0
492,Castlemaine,-37.06007,144.21958,0.953068975,33.31956698,106.2851243,1,0
493,Catani,-38.19245,145.6551,14.92477628,24.33846042,73.9730543,0,0
494,Cathcart,-37.31253,142.87954,5.987974255,81.63139305,191.7966321,0,0
495,Cathkin,-37.16123,145.59331,11.57591464,45.43132261,91.33865206,0,0
496,Caulfield,-37.88402,145.02656,0.545694657,2.272631521,9.767948846,3,0
497,Caulfield East,-37.88119,145.04212,1.267904739,3.651041524,10.38293467,0,0
498,Caulfield North,-37.87081,145.02366,1.246523679,2.49075856,8.447218594,1,0
499,Caulfield South,-37.89466,145.02494,0.815260021,2.351577269,10.68056631,1,0
500,Caveat,-37.05308,145.49909,18.84945718,34.00822345,96.82612599,0,0
501,Cavendish,-37.4873,142.06516,27.86387133,28.57529576,257.5921874,0,0
502,Ceres,-38.16254,144.27208,7.578537388,5.962815088,71.93104221,0,0
503,Chadstone,-37.88301,145.09996,2.946217136,1.403527821,14.42239296,0,1
504,Chandlers Creek,-37.30548,149.31912,87.24586816,132.8154615,388.1261286,0,0
505,Chapel Flat,-37.47876,143.89712,8.974484936,9.70243203,100.8447422,0,0
506,Chapple Vale,-38.62636,143.30186,32.29857148,35.36309225,170.9672554,0,0
507,Charam,-36.94966,141.51381,22.13815913,66.46028096,319.4113548,0,0
508,Charlemont,-38.2045,144.36856,3.27987431,4.240855294,67.87026024,0,0
509,Charleroi,-36.31188,147.15356,11.24401311,49.20834397,256.1990225,0,0
510,Charlton,-36.28025,143.32938,37.35277995,2.208213614,223.6508322,0,1
511,Chatsworth,-37.8402,142.65202,49.49059607,56.20337915,202.9220409,0,0
512,Chelsea,-38.04966,145.12154,7.832433755,6.557574448,29.85811255,0,0
513,Chelsea Heights,-38.04019,145.13396,7.687313445,5.81535335,29.47381838,0,0
514,Cheltenham,-37.96196,145.06012,0.331989954,0.544802731,18.72251141,2,1
515,Chepstowe,-37.59637,143.48727,20.57873065,28.02920553,131.95987,0,0
516,Cherokee,-37.39794,144.64271,21.41378315,21.51660089,53.99708171,0,0
517,Cherrypool,-37.13047,142.16655,46.62216524,46.23149268,258.0943577,0,0
518,Cheshunt,-36.8276,146.41847,39.07350384,38.30025256,169.0332728,0,0
519,Cheshunt South,-36.93477,146.41616,32.34371386,31.61308301,161.3336749,0,0
520,Chesney Vale,-36.41403,146.05882,16.72593926,24.81813696,183.3859358,0,0
521,Chetwynd,-37.30181,141.38927,30.9470394,74.41313337,320.0063223,0,0
522,Chewton,-37.09133,144.26435,6.230841116,36.41938152,101.1078101,0,0
523,Chewton Bushlands,-37.07809,144.29209,7.610744577,34.95549166,100.8263817,0,0
524,Childers,-38.30012,146.10285,20.82559402,21.48416414,113.64502,0,0
525,Chillingollah,-35.27592,143.04589,46.85853345,47.05271996,329.9082208,0,0
526,Chiltern,-36.18609,146.6114,19.55478015,31.67137176,232.6927135,0,0
527,Chiltern Valley,-36.14343,146.55238,26.10631565,30.9765648,233.2114211,0,0
528,Chinangin,-35.53275,143.17545,40.57773847,40.69080942,299.3933514,0,0
529,Chinkapook,-35.18157,142.945,58.23889936,58.43895965,343.615304,0,0
530,Chintin,-37.39609,144.83387,15.14843661,22.45381253,47.64825851,0,0
531,Chirnside Park,-37.74195,145.31482,3.590327045,2.093995861,31.96436307,0,1
532,Chocolyn,-38.19662,143.20269,7.248757428,37.15699108,159.9728267,0,0
533,Christmas Hills,-37.65821,145.30722,11.57962837,11.36743632,34.84712048,0,0
534,Chum Creek,-37.6067,145.4856,5.880283018,23.03394859,51.40873775,0,0
535,Churchill,-38.31539,146.42416,11.11045954,8.748420611,139.6749482,0,0
536,Churchill Island,-38.50105,145.33955,24.15150219,35.42823444,83.38315575,0,0
537,Chute,-37.30918,143.41171,13.7826734,41.01680582,147.6757114,0,0
538,Clarendon,-37.69962,143.97386,19.24336375,18.56313517,87.78838517,0,0
539,Claretown,-37.51542,144.03203,16.91679579,16.15016071,88.28337474,0,0
540,Clarinda,-37.94195,145.10672,2.513245693,3.704305966,19.19652785,0,0
541,Clarkefield,-37.48408,144.79996,11.92438654,12.39176325,39.19888229,0,0
542,Clarkes Hill,-37.49792,143.97853,13.31397857,12.70312866,93.38798809,0,0
543,Clayton,-37.91526,145.12899,0.52011218,1.224761905,18.58142657,6,1
544,Clayton South,-37.94397,145.1242,2.312119297,2.847038675,20.4033733,0,0
545,Clear Lake,-36.93703,141.8892,37.84635081,37.09464304,288.4441917,0,0
546,Clematis,-37.93054,145.41787,9.799896911,6.218726273,42.09962817,0,0
547,Clifton Creek,-37.71022,147.66673,14.41645001,13.50632902,238.0099884,0,0
548,Clifton Springs,-38.1546,144.57031,15.77731514,18.311206,51.26272373,0,0
549,Clonbinane,-37.36773,145.14833,18.31432198,32.14920219,52.0898793,0,0
550,Cloverlea,-38.2364,145.98968,8.889529101,9.739307024,101.6022564,0,0
551,Club Terrace,-37.51929,148.93865,46.35404228,92.03004305,351.4955008,0,0
552,Clunes,-37.28774,143.7888,27.37586539,26.95530271,118.7582698,0,0
553,Clyde,-38.15079,145.35357,7.563042857,15.40411203,50.91810159,0,0
554,Clyde North,-38.10008,145.3588,6.205111218,10.31027011,47.24996475,0,0
555,Clydebank,-38.04728,147.19213,11.90225047,13.14697049,197.3106091,0,0
556,Clydesdale,-37.17426,144.09749,16.74941957,34.69895318,104.1841394,0,0
557,Coalville,-38.24091,146.26748,13.53599075,14.07558477,123.8616818,0,0
558,Cobains,-38.07683,147.13979,6.264204943,7.545461005,193.196385,0,0
559,Cobaw,-37.26422,144.64721,27.83919433,35.7569386,66.98039072,0,0
560,Cobbannah,-37.65027,147.28001,35.14954595,36.43663842,204.6242097,0,0
561,Cobberas,-36.864,148.10514,52.12272596,102.9822048,297.1772497,0,0
562,Cobden,-38.33151,143.11382,3.304814093,41.16471308,171.7870548,1,0
563,Cobram,-35.92335,145.63872,34.53053026,55.07882961,218.4980812,0,0
564,Cobram East,-35.96564,145.74576,24.01616749,55.49144792,216.8452687,0,0
565,Cobrico,-38.29667,143.02254,6.142573219,48.15939737,178.1618812,0,0
566,Cobungra,-37.07965,147.36801,20.41724314,53.37058073,227.4678139,0,0
567,Coburg,-37.74493,144.9645,0.025967246,0.991432359,7.501053535,2,2
568,Coburg North,-37.72704,144.96737,1.802409241,0.534299398,9.498470782,0,1
569,Cocamba,-35.10997,142.90014,53.60986986,65.07334453,352.5405198,0,0
570,Cochranes Creek,-36.69643,143.56786,30.23300214,42.02026372,175.0012099,0,0
571,Cockatoo,-37.92643,145.50901,17.40849271,13.88622435,49.64509632,0,0
572,Cocoroc,-37.96227,144.61837,9.952068332,11.07516711,34.47210597,0,0
573,Codrington,-38.25741,141.95991,27.11965333,47.59993816,267.5476369,0,0
574,Coghills Creek,-37.3862,143.75201,18.60447057,21.48842277,116.6729566,0,0
575,Cohuna,-35.77539,144.26688,5.469004988,58.63455108,234.808766,1,0
576,Coimadai,-37.59037,144.48819,10.83249094,12.56528389,48.46114347,0,0
577,Cokum,-35.75577,143.26431,53.18884524,53.20892738,274.1393628,0,0
578,Colac,-38.30962,143.5889,3.558542508,3.673601015,132.3353881,1,1
579,Colac Colac,-36.22209,147.84406,5.84010619,96.82924144,310.9957497,0,0
580,Colac East,-38.34045,143.61576,2.894265693,2.642288445,131.6727122,0,0
581,Colac West,-38.33259,143.54409,3.49283225,3.78469546,136.9506257,0,0
582,Colbinabbin,-36.59539,144.82091,27.79477166,51.99913878,135.8986964,0,0
583,Colbrook,-37.53334,144.22257,7.379207864,32.296815,72.11244645,0,0
584,Coldstream,-37.70318,145.40403,7.505093109,10.42524972,40.6944799,0,0
585,Coleraine,-37.58971,141.67985,1.544172442,34.75917385,289.8219863,1,0
586,Colignan,-34.54063,142.34507,40.24491079,141.9616321,432.9999984,0,0
587,Collingwood,-37.80195,144.98808,0.950506617,1.541944717,2.551010239,0,0
588,Combienbar,-37.38638,149.02075,60.22083908,105.4840845,360.6489382,0,0
589,Concongella,-37.05213,142.86358,7.33888741,69.81140924,203.6666491,0,0
590,Condah,-37.93817,141.72465,23.87968174,34.17617737,284.4953414,0,0
591,Congupna,-36.28774,145.47356,9.73369967,12.13488985,175.4982369,0,0
592,Connewarre,-38.25082,144.42013,7.967931698,10.36279151,68.05191839,0,0
593,Coojar,-37.36084,141.68432,26.56551624,51.94497673,293.1439964,0,0
594,Coolaroo,-37.65472,144.93441,3.873099806,2.99565656,17.69885909,0,0
595,Cooma,-36.41104,145.07282,11.04457339,29.61875884,156.1285079,0,0
596,Coomboona,-36.26871,145.31265,13.39136403,14.7284678,174.4415134,0,0
597,Coomoora,-37.3301,144.19782,4.69786915,39.44556811,86.10428518,0,0
598,Coongulla,-37.87278,146.76972,11.58179701,36.627744,158.8583676,0,0
599,Coonooer Bridge,-36.45905,143.31509,17.81205216,21.40695194,209.6670238,0,0
600,Coonooer West,-36.42565,143.21936,20.5919684,20.9914302,218.2929843,0,0
601,Cooriemungle,-38.56676,143.13898,16.73224091,46.19362382,180.0689521,0,0
602,Cope Cope,-36.46985,143.05454,23.15253711,34.60470733,225.5504148,0,0
603,Cora Lynn,-38.14311,145.61344,12.93933512,27.83246271,67.90195628,0,0
604,Corack,-36.18126,143.02681,51.52894925,30.50657875,249.862178,0,0
605,Corack East,-36.15077,143.05709,53.76236151,29.29940626,250.532949,0,0
606,Coragulac,-38.26291,143.53491,9.652333442,9.898557436,134.6632719,0,0
607,Coral Bank,-36.61979,147.10856,34.69693556,17.70131341,231.7400815,0,0
608,Corindhap,-37.86479,143.75743,34.83915747,30.63844906,105.9576019,0,0
